ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni,group_indicator,GDP_Growth,GDP_per_Capita,Inflation_CPI,Terms_of_Trade,cpiamacr,cpiadebt,Primary_fiscal_balance,EconomicFreedomIndex,Polity2_Score
713,TAW,Taiwan,1991,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
510,TAZ,Tanzania,1991,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
800,THI,Thailand,1991,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
701,TKM,Turkmenistan,1991,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
461,TOG,Togo,1991,0,4,0,0,0,0,0,0,0,1,,,,,,,,,,,
52,TRI,Trinidad,1991,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
616,TUN,Tunisia,1991,0,0,0,2,0,0,0,0,0,1,65.91492103322145,0.0,,,,,,,,,
640,TUR,Turkey,1991,0,0,0,0,0,0,0,0,0,1,34.28782832062988,0.0,,,,,,,,,
696,UAE,UAE,1991,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
500,UGA,Uganda,1991,0,0,0,0,0,0,0,0,0,1,85.89734862833733,0.0,,,,,,,,,
200,UKG,United Kingdom,1991,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
369,UKR,Ukraine,1991,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
165,URU,Uruguay,1991,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2,USA,United States,1991,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
364,USR,USSR,1991,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
704,UZB,Uzbekistan,1991,0,0,0,0,0,0,0,0,0,0,,0.0,,,,,,,,,
101,VEN,Venezuela,1991,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
818,VIE,Vietnam,1991,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
679,YEM,Yemen,1991,0,0,0,0,0,0,0,0,0,0,45.66438376757904,0.0,,,,,,,,,
347,YGS,Yugoslavia,1991,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
345,YUG,Yugoslavia,1991,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
490,ZAI,Congo Kinshasa,1991,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
551,ZAM,Zambia,1991,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
552,ZIM,Zimbabwe,1991,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
700,AFG,Afghanistan,1992,1,0,0,0,0,0,0,0,0,1,,1.0,,,,,,,,,
339,ALB,Albania,1992,0,0,0,0,0,0,0,0,0,1,102.5194343113416,0.0,,,,,,,,,
615,ALG,Algeria,1992,0,0,0,0,1,0,0,1,0,1,,,,,,,,,,,
540,ANG,Angola,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
160,ARG,Argentina,1992,0,0,0,0,0,0,0,0,0,1,30.55643810999899,0.0,,,,,,,,,
371,ARM,Armenia,1992,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
900,AUL,Australia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
305,AUS,Austria,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
373,AZE,Azerbaijan,1992,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
692,BAH,Bahrain,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
211,BEL,Belgium,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
434,BEN,Benin,1992,0,1,0,0,0,0,0,0,0,1,73.33906803632266,0.0,,,,,,,,,
439,BFO,Burkina Faso,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
760,BHU,Bhutan,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
370,BLR,Belarus,1992,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
771,BNG,Bangladesh,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
145,BOL,Bolivia,1992,0,0,0,0,0,0,0,0,0,1,79.54902625320896,0.0,,,,,,,,,
346,BOS,Bosnia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
571,BOT,Botswana,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
140,BRA,Brazil,1992,0,0,0,0,0,0,0,0,1,0,40.22844030688353,0.0,,,,,,,,,
516,BUI,Burundi,1992,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
355,BUL,Bulgaria,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
811,CAM,Cambodia,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
20,CAN,Canada,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
471,CAO,Cameroon,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
402,CAP,Cape Verde,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
482,CEN,Central African Republic,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
483,CHA,Chad,1992,0,2,0,0,0,0,0,0,0,1,,,,,,,,,,,
155,CHL,Chile,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
710,CHN,China,1992,0,0,0,0,0,0,0,0,0,0,16.98284501885374,0.0,,,,,,,,,
100,COL,Colombia,1992,0,0,0,0,0,0,0,0,0,0,31.28141346615869,0.0,,,,,,,,,
581,COM,Comoros,1992,0,1,0,0,0,0,0,0,0,1,40.73522516297768,0.0,,,,,,,,,
484,CON,Congo Brazzaville,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
94,COS,Costa Rica,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
344,CRO,Croatia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
40,CUB,Cuba,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
352,CYP,Cyprus,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
315,CZE,Czechoslovakia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
390,DEN,Denmark,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
522,DJI,Djibouti,1992,0,0,0,0,0,0,0,0,0,1,44.16945577184392,1.0,,,,,,,,,
42,DOM,Dominican Republic,1992,0,0,0,0,0,0,0,0,0,0,42.24417510214973,0.0,,,,,,,,,
130,ECU,Ecuador,1992,0,0,0,0,0,0,0,0,0,1,71.50251057011371,0.0,,,,,,,,,
651,EGY,Egypt,1992,0,0,0,0,0,0,0,0,0,1,74.08964733661418,0.0,,,,,,,,,
411,EQG,Equatorial Guinea,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
366,EST,Estonia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
530,ETH,Ethiopia,1992,0,0,0,0,0,0,0,0,0,1,87.5085987299979,1.0,,,,,,,,,
375,FIN,Finland,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
950,FJI,Fiji,1992,0,0,0,0,0,0,0,0,0,1,17.36586174905289,0.0,,,,,,,,,
220,FRN,France,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
481,GAB,Gabon,1992,0,0,0,0,0,0,0,0,0,1,79.15597356417294,0.0,,,,,,,,,
420,GAM,Gambia,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
452,GHA,Ghana,1992,0,0,0,0,0,0,0,0,0,1,71.44462341302783,1.0,,,,,,,,,
255,GMY,Germany,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
404,GNB,Guinea-Bissau,1992,0,0,0,0,0,0,0,0,0,1,136.4121434648544,0.0,,,,,,,,,
350,GRC,Greece,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
372,GRG,Georgia,1992,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,
90,GUA,Guatemala,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
438,GUI,Guinea,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
110,GUY,Guyana,1992,0,0,0,0,0,0,0,0,0,0,726.8537282473133,0.0,,,,,,,,,
41,HAI,Haiti,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
91,HON,Honduras,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
310,HUN,Hungary,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
750,IND,India,1992,0,0,0,0,0,0,0,0,0,0,30.9287372170104,0.0,,,,,,,,,
850,INS,Indonesia,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
205,IRE,Ireland,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
630,IRN,Iran,1992,0,0,0,0,0,0,0,0,0,0,13.41413022854992,0.0,,,,,,,,,
645,IRQ,Iraq,1992,0,1,0,2,0,0,0,0,0,1,,,,,,,,,,,
666,ISR,Israel,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
325,ITA,Italy,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
437,IVO,Ivory Coast,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
51,JAM,Jamaica,1992,0,0,0,0,0,0,0,0,0,0,142.8790680479076,1.0,,,,,,,,,
663,JOR,Jordan,1992,0,0,0,0,0,0,0,0,0,1,160.5332249885936,0.0,,,,,,,,,
740,JPN,Japan,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
501,KEN,Kenya,1992,0,0,0,0,0,0,0,0,0,0,87.82331294675143,0.0,,,,,,,,,
690,KUW,Kuwait,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
703,KYR,Kyrgyzstan,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
705,KZK,Kazakhstan,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
812,LAO,Laos,1992,0,0,0,0,0,0,0,0,0,1,169.9994289318973,1.0,,,,,,,,,
367,LAT,Latvia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
450,LBR,Liberia,1992,0,0,0,0,0,0,0,0,0,1,708.4876983516062,0.0,,,,,,,,,
660,LEB,Lebanon,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
570,LES,Lesotho,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
620,LIB,Libya,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
368,LIT,Lithuania,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
212,LUX,Luxembourg,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
435,MAA,Mauritania,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
343,MAC,Macedonia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
580,MAG,Madagascar,1992,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
820,MAL,Malaysia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
590,MAS,Mauritius,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
553,MAW,Malawi,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
70,MEX,Mexico,1992,0,0,0,0,0,0,0,0,0,0,31.80617380711136,0.0,,,,,,,,,
359,MLD,Moldova,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
432,MLI,Mali,1992,0,0,0,0,0,0,0,0,0,1,102.7298835098039,0.0,,,,,,,,,
712,MON,Mongolia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
600,MOR,Morocco,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
775,MYA,Myanmar (Burma),1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
541,MZM,Mozambique,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
565,NAM,Namibia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
790,NEP,Nepal,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
920,NEW,New Zealand,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
93,NIC,Nicaragua,1992,0,0,0,0,0,0,0,0,0,0,879.2402433251118,0.0,,,,,,,,,
475,NIG,Nigeria,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
436,NIR,Niger,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
385,NOR,Norway,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
210,NTH,Netherlands,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
698,OMA,Oman,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
770,PAK,Pakistan,1992,0,0,0,0,0,0,0,0,0,1,52.34281637681726,0.0,,,,,,,,,
95,PAN,Panama,1992,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
150,PAR,Paraguay,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
135,PER,Peru,1992,0,1,0,0,1,0,0,0,0,1,58.51776274149538,0.0,,,,,,,,,
840,PHI,Philippines,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
910,PNG,Papua New Guinea,1992,0,0,0,0,0,0,0,0,0,1,95.21836414613632,0.0,,,,,,,,,
290,POL,Poland,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
235,POR,Portugal,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
731,PRK,Korea North,1992,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
694,QAT,Qatar,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
732,ROK,Korea South,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
360,RUM,Romania,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
365,RUS,Russia,1992,0,0,0,0,0,0,0,0,0,0,,0.0,,,,,,,,,
517,RWA,Rwanda,1992,0,0,0,0,0,0,0,0,0,1,42.45467898531754,0.0,,,,,,,,,
560,SAF,South Africa,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
92,SAL,El Salvador,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
670,SAU,Saudi Arabia,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
433,SEN,Senegal,1992,0,0,0,0,0,0,0,0,0,0,48.24108603632523,0.0,,,,,,,,,
451,SIE,Sierra Leone,1992,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
830,SIN,Singapore,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
349,SLV,Slovenia,1992,0,0,0,0,0,0,0,0,0,0,41.12961377745776,0.0,,,,,,,,,
940,SOL,Solomon Islands,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
520,SOM,Somalia,1992,0,0,0,0,0,0,0,0,0,0,338.1716607417686,1.0,,,,,,,,,
230,SPN,Spain,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
780,SRI,Sri Lanka,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
625,SUD,Sudan,1992,0,0,0,2,0,0,0,0,0,1,,,,,,,,,,,
115,SUR,Suriname,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
572,SWA,Swaziland,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
380,SWD,Sweden,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
225,SWZ,Switzerland,1992,0,0,0,0,0,0,0,0,0,0,17.39068437453574,0.0,,,,,,,,,
652,SYR,Syria,1992,0,0,0,0,0,0,0,0,0,0,,0.0,,,,,,,,,
702,TAJ,Tajikistan,1992,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,
713,TAW,Taiwan,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
510,TAZ,Tanzania,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
800,THI,Thailand,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
701,TKM,Turkmenistan,1992,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
461,TOG,Togo,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
52,TRI,Trinidad,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
616,TUN,Tunisia,1992,0,0,0,0,0,0,0,0,0,1,57.84018781542743,0.0,,,,,,,,,
640,TUR,Turkey,1992,0,0,0,0,0,0,0,0,0,1,36.14379217139908,0.0,,,,,,,,,
696,UAE,UAE,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
500,UGA,Uganda,1992,0,0,0,0,0,0,0,0,0,1,106.529266124677,0.0,,,,,,,,,
200,UKG,United Kingdom,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
369,UKR,Ukraine,1992,0,0,0,0,0,0,0,0,0,1,0.7454558545064853,0.0,,,,,,,,,
165,URU,Uruguay,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2,USA,United States,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
704,UZB,Uzbekistan,1992,0,0,0,0,0,0,0,0,0,0,0.4634338714899791,0.0,,,,,,,,,
101,VEN,Venezuela,1992,0,2,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
818,VIE,Vietnam,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
679,YEM,Yemen,1992,0,0,0,0,0,0,0,0,0,0,37.47025308257746,0.0,,,,,,,,,
347,YGS,Yugoslavia,1992,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
490,ZAI,Congo Kinshasa,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
551,ZAM,Zambia,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
552,ZIM,Zimbabwe,1992,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
700,AFG,Afghanistan,1993,0,0,0,0,0,0,0,0,0,1,,1.0,,,,,,,,,
339,ALB,Albania,1993,0,0,0,0,0,0,0,0,0,1,64.47044113335456,0.0,,,,,,,,,
615,ALG,Algeria,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
540,ANG,Angola,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
160,ARG,Argentina,1993,0,0,0,0,0,0,0,0,0,1,27.67193184537733,0.0,,,,,,,,,
371,ARM,Armenia,1993,0,0,0,0,0,0,0,0,0,1,11.16004958629944,0.0,,,,,,,,,
900,AUL,Australia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
305,AUS,Austria,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
373,AZE,Azerbaijan,1993,0,0,0,0,1,0,0,0,1,1,2.255943809523803,0.0,,,,,,,,,
692,BAH,Bahrain,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
211,BEL,Belgium,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
434,BEN,Benin,1993,0,0,0,0,0,0,0,0,0,1,56.85756634191146,0.0,,,,,,,,,
439,BFO,Burkina Faso,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
760,BHU,Bhutan,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
370,BLR,Belarus,1993,0,0,0,0,0,0,0,0,0,1,5.943454894137566,0.0,,,,,,,,,
771,BNG,Bangladesh,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
145,BOL,Bolivia,1993,0,0,0,0,0,0,0,0,0,1,79.5899114163954,0.0,,,,,,,,,
346,BOS,Bosnia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
571,BOT,Botswana,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
140,BRA,Brazil,1993,0,0,0,0,0,0,0,0,0,0,40.24188248461355,0.0,,,,,,,,,
516,BUI,Burundi,1993,0,2,0,0,0,0,0,1,0,1,,,,,,,,,,,
355,BUL,Bulgaria,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
811,CAM,Cambodia,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
20,CAN,Canada,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
471,CAO,Cameroon,1993,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,
402,CAP,Cape Verde,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
482,CEN,Central African Republic,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
483,CHA,Chad,1993,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
155,CHL,Chile,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
710,CHN,China,1993,0,0,0,0,0,0,0,0,0,0,19.39860725135178,0.0,,,,,,,,,
100,COL,Colombia,1993,0,0,0,0,0,0,0,0,0,0,29.80248907449458,0.0,,,,,,,,,
581,COM,Comoros,1993,0,0,0,0,0,0,0,0,0,1,40.71299951070224,0.0,,,,,,,,,
484,CON,Congo Brazzaville,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
94,COS,Costa Rica,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
344,CRO,Croatia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
40,CUB,Cuba,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
352,CYP,Cyprus,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
316,CZR,Czech Republic,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
390,DEN,Denmark,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
522,DJI,Djibouti,1993,0,0,0,0,0,0,0,0,0,1,47.53777937158672,1.0,,,,,,,,,
42,DOM,Dominican Republic,1993,0,0,0,0,0,0,0,0,0,0,40.02993769465776,0.0,,,,,,,,,
130,ECU,Ecuador,1993,0,0,0,0,0,0,0,0,0,1,78.10490665127371,0.0,,,,,,,,,
651,EGY,Egypt,1993,0,0,0,0,0,0,0,0,0,1,65.4923875025721,0.0,,,,,,,,,
411,EQG,Equatorial Guinea,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
531,ERI,Eritrea,1993,0,0,0,0,0,0,0,0,0,1,,0.0,,,,,,,,,
366,EST,Estonia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
530,ETH,Ethiopia,1993,0,0,0,0,0,0,0,0,0,1,108.5175549112281,1.0,,,,,,,,,
529,ETI,Ethiopia,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
375,FIN,Finland,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
950,FJI,Fiji,1993,0,0,0,0,0,0,0,0,0,1,15.56687308376351,0.0,,,,,,,,,
220,FRN,France,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
481,GAB,Gabon,1993,0,0,0,0,0,0,0,0,0,1,103.1232103384025,0.0,,,,,,,,,
420,GAM,Gambia,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
452,GHA,Ghana,1993,0,0,0,0,0,0,0,0,0,1,83.43704963599065,1.0,,,,,,,,,
255,GMY,Germany,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
404,GNB,Guinea-Bissau,1993,0,0,0,1,0,0,0,0,0,1,134.5950849356638,0.0,,,,,,,,,
350,GRC,Greece,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
372,GRG,Georgia,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
90,GUA,Guatemala,1993,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
438,GUI,Guinea,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
110,GUY,Guyana,1993,0,0,0,0,0,0,0,0,0,0,542.6609728999833,0.0,,,,,,,,,
41,HAI,Haiti,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
91,HON,Honduras,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
310,HUN,Hungary,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
750,IND,India,1993,0,0,0,0,0,0,0,0,0,0,33.15747733546397,0.0,,,,,,,,,
850,INS,Indonesia,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
205,IRE,Ireland,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
630,IRN,Iran,1993,0,0,0,0,0,0,0,0,0,0,36.68700648712101,0.0,,,,,,,,,
645,IRQ,Iraq,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
666,ISR,Israel,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
325,ITA,Italy,1993,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
437,IVO,Ivory Coast,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
51,JAM,Jamaica,1993,0,0,0,0,0,0,0,0,0,0,84.25431650049065,1.0,,,,,,,,,
663,JOR,Jordan,1993,0,0,0,0,0,0,0,0,0,1,144.0703295262695,0.0,,,,,,,,,
740,JPN,Japan,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
501,KEN,Kenya,1993,0,0,0,0,0,0,0,0,0,0,131.8996724562448,0.0,,,,,,,,,
690,KUW,Kuwait,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
703,KYR,Kyrgyzstan,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
705,KZK,Kazakhstan,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
812,LAO,Laos,1993,0,0,0,0,0,0,0,0,0,1,149.6306035427646,1.0,,,,,,,,,
367,LAT,Latvia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
450,LBR,Liberia,1993,0,0,0,0,0,0,0,0,0,1,1014.748926901013,0.0,,,,,,,,,
660,LEB,Lebanon,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
570,LES,Lesotho,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
620,LIB,Libya,1993,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
368,LIT,Lithuania,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
212,LUX,Luxembourg,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
435,MAA,Mauritania,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
343,MAC,Macedonia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
580,MAG,Madagascar,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
820,MAL,Malaysia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
590,MAS,Mauritius,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
553,MAW,Malawi,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
70,MEX,Mexico,1993,0,0,0,0,0,0,0,0,0,0,25.42599687219221,0.0,,,,,,,,,
359,MLD,Moldova,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
432,MLI,Mali,1993,0,0,1,0,0,0,0,0,0,1,102.9328699209193,0.0,,,,,,,,,
712,MON,Mongolia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
600,MOR,Morocco,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
775,MYA,Myanmar (Burma),1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
541,MZM,Mozambique,1993,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
565,NAM,Namibia,1993,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
