ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni
850,INS,Indonesia,1992,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,1992,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,1992,0,0,0,0,0,0,0,0,0,0,13.41413022854992
645,IRQ,Iraq,1992,0,1,0,2,0,0,0,0,0,1,
666,ISR,Israel,1992,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,1992,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,1992,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,1992,0,0,0,0,0,0,0,0,0,0,142.8790680479076
663,JOR,Jordan,1992,0,0,0,0,0,0,0,0,0,1,160.5332249885936
740,JPN,Japan,1992,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,1992,0,0,0,0,0,0,0,0,0,0,87.82331294675143
690,KUW,Kuwait,1992,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,1992,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,1992,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,1992,0,0,0,0,0,0,0,0,0,1,169.9994289318973
367,LAT,Latvia,1992,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,1992,0,0,0,0,0,0,0,0,0,1,708.4876983516062
660,LEB,Lebanon,1992,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,1992,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,1992,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,1992,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,1992,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,1992,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,1992,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,1992,0,1,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,1992,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,1992,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,1992,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,1992,0,0,0,0,0,0,0,0,0,0,31.80617380711136
359,MLD,Moldova,1992,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,1992,0,0,0,0,0,0,0,0,0,1,102.7298835098039
712,MON,Mongolia,1992,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,1992,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),1992,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,1992,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,1992,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,1992,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,1992,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,1992,0,0,0,0,0,0,0,0,0,0,879.2402433251118
475,NIG,Nigeria,1992,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,1992,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,1992,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,1992,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,1992,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,1992,0,0,0,0,0,0,0,0,0,1,52.34281637681726
95,PAN,Panama,1992,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,1992,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,1992,0,1,0,0,1,0,0,0,0,1,58.51776274149538
840,PHI,Philippines,1992,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,1992,0,0,0,0,0,0,0,0,0,1,95.21836414613632
290,POL,Poland,1992,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,1992,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,1992,0,0,0,1,0,0,0,0,0,1,
694,QAT,Qatar,1992,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,1992,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,1992,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,1992,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,1992,0,0,0,0,0,0,0,0,0,1,42.45467898531754
560,SAF,South Africa,1992,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,1992,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,1992,0,0,0,0,0,0,0,0,0,1,
433,SEN,Senegal,1992,0,0,0,0,0,0,0,0,0,0,48.24108603632523
451,SIE,Sierra Leone,1992,1,1,0,0,0,0,0,0,0,1,
830,SIN,Singapore,1992,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,1992,0,0,0,0,0,0,0,0,0,0,41.12961377745776
940,SOL,Solomon Islands,1992,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,1992,0,0,0,0,0,0,0,0,0,0,338.1716607417686
230,SPN,Spain,1992,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,1992,0,0,0,0,0,0,0,0,0,1,
625,SUD,Sudan,1992,0,0,0,2,0,0,0,0,0,1,
115,SUR,Suriname,1992,0,0,0,0,0,0,0,0,0,1,
572,SWA,Swaziland,1992,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,1992,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,1992,0,0,0,0,0,0,0,0,0,0,17.39068437453574
652,SYR,Syria,1992,0,0,0,0,0,0,0,0,0,0,
702,TAJ,Tajikistan,1992,0,1,0,0,0,0,0,0,1,1,
713,TAW,Taiwan,1992,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,1992,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,1992,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,1992,0,0,0,0,0,0,0,0,0,1,
461,TOG,Togo,1992,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,1992,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,1992,0,0,0,0,0,0,0,0,0,1,57.84018781542743
640,TUR,Turkey,1992,0,0,0,0,0,0,0,0,0,1,36.14379217139908
696,UAE,UAE,1992,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,1992,0,0,0,0,0,0,0,0,0,1,106.529266124677
200,UKG,United Kingdom,1992,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,1992,0,0,0,0,0,0,0,0,0,1,0.7454558545064853
165,URU,Uruguay,1992,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,1992,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,1992,0,0,0,0,0,0,0,0,0,0,0.4634338714899791
101,VEN,Venezuela,1992,0,2,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,1992,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,1992,0,0,0,0,0,0,0,0,0,0,37.47025308257746
347,YGS,Yugoslavia,1992,0,0,0,0,0,0,0,0,0,0,
490,ZAI,Congo Kinshasa,1992,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,1992,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,1992,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,1993,0,0,0,0,0,0,0,0,0,1,
339,ALB,Albania,1993,0,0,0,0,0,0,0,0,0,1,64.47044113335456
615,ALG,Algeria,1993,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,1993,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,1993,0,0,0,0,0,0,0,0,0,1,27.67193184537733
371,ARM,Armenia,1993,0,0,0,0,0,0,0,0,0,1,11.16004958629944
900,AUL,Australia,1993,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,1993,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,1993,0,0,0,0,1,0,0,0,1,1,2.255943809523803
692,BAH,Bahrain,1993,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,1993,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,1993,0,0,0,0,0,0,0,0,0,1,56.85756634191146
439,BFO,Burkina Faso,1993,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,1993,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,1993,0,0,0,0,0,0,0,0,0,1,5.943454894137566
771,BNG,Bangladesh,1993,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,1993,0,0,0,0,0,0,0,0,0,1,79.5899114163954
346,BOS,Bosnia,1993,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,1993,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,1993,0,0,0,0,0,0,0,0,0,0,40.24188248461355
516,BUI,Burundi,1993,0,2,0,0,0,0,0,1,0,1,
355,BUL,Bulgaria,1993,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,1993,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,1993,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,1993,0,0,1,0,0,0,0,0,0,1,
402,CAP,Cape Verde,1993,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,1993,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,1993,0,1,0,0,0,0,0,0,0,1,
155,CHL,Chile,1993,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,1993,0,0,0,0,0,0,0,0,0,0,19.39860725135178
100,COL,Colombia,1993,0,0,0,0,0,0,0,0,0,0,29.80248907449458
581,COM,Comoros,1993,0,0,0,0,0,0,0,0,0,1,40.71299951070224
484,CON,Congo Brazzaville,1993,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,1993,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,1993,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,1993,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,1993,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,1993,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,1993,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,1993,0,0,0,0,0,0,0,0,0,1,47.53777937158672
42,DOM,Dominican Republic,1993,0,0,0,0,0,0,0,0,0,0,40.02993769465776
130,ECU,Ecuador,1993,0,0,0,0,0,0,0,0,0,1,78.10490665127371
651,EGY,Egypt,1993,0,0,0,0,0,0,0,0,0,1,65.4923875025721
411,EQG,Equatorial Guinea,1993,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,1993,0,0,0,0,0,0,0,0,0,1,
366,EST,Estonia,1993,0,0,0,0,0,0,0,0,0,0,
530,ETH,Ethiopia,1993,0,0,0,0,0,0,0,0,0,1,108.5175549112281
529,ETI,Ethiopia,1993,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,1993,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,1993,0,0,0,0,0,0,0,0,0,1,15.56687308376351
220,FRN,France,1993,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,1993,0,0,0,0,0,0,0,0,0,1,103.1232103384025
420,GAM,Gambia,1993,0,0,0,0,0,0,0,0,0,1,
452,GHA,Ghana,1993,0,0,0,0,0,0,0,0,0,1,83.43704963599065
255,GMY,Germany,1993,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,1993,0,0,0,1,0,0,0,0,0,1,134.5950849356638
350,GRC,Greece,1993,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,1993,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,1993,0,1,0,0,0,0,0,0,0,1,
438,GUI,Guinea,1993,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,1993,0,0,0,0,0,0,0,0,0,0,542.6609728999833
41,HAI,Haiti,1993,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,1993,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,1993,0,0,0,0,0,0,0,0,0,0,
750,IND,India,1993,0,0,0,0,0,0,0,0,0,0,33.15747733546397
850,INS,Indonesia,1993,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,1993,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,1993,0,0,0,0,0,0,0,0,0,0,36.68700648712101
645,IRQ,Iraq,1993,0,0,0,0,0,0,0,0,0,1,
666,ISR,Israel,1993,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,1993,0,0,0,1,0,0,0,0,0,1,
437,IVO,Ivory Coast,1993,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,1993,0,0,0,0,0,0,0,0,0,0,84.25431650049065
663,JOR,Jordan,1993,0,0,0,0,0,0,0,0,0,1,144.0703295262695
740,JPN,Japan,1993,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,1993,0,0,0,0,0,0,0,0,0,0,131.8996724562448
690,KUW,Kuwait,1993,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,1993,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,1993,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,1993,0,0,0,0,0,0,0,0,0,1,149.6306035427646
367,LAT,Latvia,1993,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,1993,0,0,0,0,0,0,0,0,0,1,1014.748926901013
660,LEB,Lebanon,1993,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,1993,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,1993,0,1,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,1993,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,1993,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,1993,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,1993,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,1993,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,1993,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,1993,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,1993,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,1993,0,0,0,0,0,0,0,0,0,0,25.42599687219221
359,MLD,Moldova,1993,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,1993,0,0,1,0,0,0,0,0,0,1,102.9328699209193
712,MON,Mongolia,1993,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,1993,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),1993,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,1993,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,1993,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,1993,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,1993,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,1993,0,0,0,0,0,0,0,0,0,0,879.9589326004005
475,NIG,Nigeria,1993,1,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,1993,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,1993,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,1993,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,1993,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,1993,0,0,0,0,0,0,0,0,1,1,48.81117298180698
95,PAN,Panama,1993,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,1993,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,1993,0,0,0,0,0,0,0,0,0,1,70.2752260339722
840,PHI,Philippines,1993,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,1993,0,0,0,0,0,0,0,0,0,1,71.97947483475687
290,POL,Poland,1993,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,1993,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,1993,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,1993,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,1993,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,1993,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,1993,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,1993,0,0,0,0,0,0,0,0,0,1,46.46275431740407
560,SAF,South Africa,1993,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,1993,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,1993,0,0,0,0,0,0,0,0,0,1,
433,SEN,Senegal,1993,0,0,0,0,0,0,0,0,0,0,53.55317984042147
451,SIE,Sierra Leone,1993,0,0,0,1,0,0,0,0,0,1,
830,SIN,Singapore,1993,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,1993,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,1993,0,0,0,0,0,0,0,0,0,0,30.34441787670253
940,SOL,Solomon Islands,1993,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,1993,0,0,0,0,0,0,0,0,0,0,194.6102611564407
230,SPN,Spain,1993,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,1993,0,0,0,0,0,0,0,1,0,1,
625,SUD,Sudan,1993,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,1993,0,0,0,0,0,0,0,0,0,1,
572,SWA,Swaziland,1993,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,1993,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,1993,0,0,0,0,0,0,0,0,0,0,16.23837305718003
652,SYR,Syria,1993,0,0,0,0,0,0,0,0,0,0,
702,TAJ,Tajikistan,1993,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,1993,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,1993,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,1993,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,1993,0,0,0,0,0,0,0,0,0,1,8.633873089033338
461,TOG,Togo,1993,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,1993,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,1993,0,0,0,0,0,0,0,0,0,1,63.53010748295156
640,TUR,Turkey,1993,0,0,0,0,0,0,0,0,0,1,38.61402151642913
696,UAE,UAE,1993,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,1993,0,0,0,0,0,0,0,0,0,1,96.2576674802351
200,UKG,United Kingdom,1993,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,1993,0,0,0,0,0,0,0,0,0,1,6.018276933505681
165,URU,Uruguay,1993,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,1993,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,1993,0,0,0,0,0,0,0,0,0,0,7.904988467125914
101,VEN,Venezuela,1993,0,0,0,0,0,0,0,0,1,1,
818,VIE,Vietnam,1993,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,1993,0,0,0,0,0,0,0,0,0,0,27.87258207886502
347,YGS,Yugoslavia,1993,0,0,0,0,0,0,0,0,0,0,
490,ZAI,Congo Kinshasa,1993,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,1993,0,0,0,1,0,0,0,0,0,1,
552,ZIM,Zimbabwe,1993,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,1994,0,0,0,0,0,0,0,0,0,1,
339,ALB,Albania,1994,0,0,0,0,0,0,0,0,0,1,46.60851251548998
615,ALG,Algeria,1994,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,1994,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,1994,0,0,0,0,0,0,0,0,0,1,29.5945044681267
371,ARM,Armenia,1994,0,0,0,0,0,0,0,0,0,1,16.34674957017562
900,AUL,Australia,1994,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,1994,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,1994,0,1,0,0,0,0,0,0,0,1,9.4477167492261
692,BAH,Bahrain,1994,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,1994,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,1994,0,0,0,0,0,0,0,0,0,1,88.42962964030787
439,BFO,Burkina Faso,1994,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,1994,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,1994,0,0,0,0,0,0,0,0,0,1,8.69271963276522
771,BNG,Bangladesh,1994,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,1994,0,0,0,0,0,0,0,0,0,1,85.62552394586223
346,BOS,Bosnia,1994,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,1994,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,1994,0,0,0,0,0,0,0,0,0,0,30.2671190323539
516,BUI,Burundi,1994,0,1,0,0,0,0,0,1,0,1,
355,BUL,Bulgaria,1994,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,1994,0,0,0,1,0,0,0,0,0,1,
20,CAN,Canada,1994,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,1994,0,0,1,0,0,0,0,0,0,1,
402,CAP,Cape Verde,1994,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,1994,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,1994,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,1994,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,1994,0,0,0,0,0,0,0,0,0,0,17.8714515338174
100,COL,Colombia,1994,0,0,0,0,0,0,0,0,0,0,27.69996591188924
581,COM,Comoros,1994,0,0,0,0,0,0,0,0,0,1,61.6815864928559
484,CON,Congo Brazzaville,1994,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,1994,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,1994,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,1994,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,1994,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,1994,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,1994,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,1994,0,0,0,0,0,0,0,0,0,1,50.70008696346097
42,DOM,Dominican Republic,1994,0,0,0,0,0,0,0,0,0,0,31.27151405276312
130,ECU,Ecuador,1994,0,0,0,0,0,0,0,0,0,1,83.1739205763006
651,EGY,Egypt,1994,0,0,0,0,0,0,0,0,0,1,62.36212799864104
411,EQG,Equatorial Guinea,1994,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,1994,0,0,0,0,0,0,0,0,0,1,5.462951424476379
366,EST,Estonia,1994,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,1994,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,1994,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,1994,0,0,0,0,0,0,0,0,0,1,11.31642491809679
220,FRN,France,1994,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,1994,0,0,0,0,0,0,0,0,0,1,113.0088973243893
420,GAM,Gambia,1994,1,1,0,0,0,0,0,0,0,1,
452,GHA,Ghana,1994,0,0,0,0,0,0,0,0,0,1,102.508416556627
255,GMY,Germany,1994,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,1994,0,0,0,0,0,0,0,0,0,1,145.4264365917493
350,GRC,Greece,1994,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,1994,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,1994,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,1994,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,1994,0,0,0,0,0,0,0,0,0,0,448.0754011271025
41,HAI,Haiti,1994,0,0,0,0,0,1,0,0,0,1,
91,HON,Honduras,1994,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,1994,0,0,0,0,0,0,0,0,0,0,
750,IND,India,1994,0,0,0,0,0,0,0,0,0,0,30.29904270100436
850,INS,Indonesia,1994,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,1994,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,1994,0,0,0,0,0,0,0,0,0,0,30.47238857009271
645,IRQ,Iraq,1994,0,0,0,0,0,0,0,0,0,1,
666,ISR,Israel,1994,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,1994,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,1994,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,1994,0,0,0,0,0,0,0,0,0,0,91.0548596544631
663,JOR,Jordan,1994,0,0,0,0,0,0,0,0,0,1,127.5540523641546
740,JPN,Japan,1994,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,1994,0,0,0,0,0,0,0,0,0,0,104.9897389954453
690,KUW,Kuwait,1994,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,1994,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,1994,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,1994,0,0,0,0,0,0,0,0,0,1,134.3512638984267
367,LAT,Latvia,1994,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,1994,1,1,0,0,0,0,0,0,0,1,1302.703481350478
660,LEB,Lebanon,1994,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,1994,0,1,0,0,0,0,0,0,0,1,
620,LIB,Libya,1994,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,1994,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,1994,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,1994,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,1994,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,1994,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,1994,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,1994,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,1994,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,1994,0,0,0,0,0,0,0,0,0,0,25.86256610199768
359,MLD,Moldova,1994,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,1994,0,0,0,0,0,0,0,0,0,1,130.8896156386731
712,MON,Mongolia,1994,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,1994,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),1994,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,1994,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,1994,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,1994,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,1994,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,1994,0,0,0,0,0,0,0,0,0,0,366.0817673651736
475,NIG,Nigeria,1994,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,1994,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,1994,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,1994,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,1994,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,1994,0,0,0,0,0,0,0,0,0,1,54.04296583273498
